name,avgscore
jonas alexander arnby,54.0
jonas elmer,29.0
jonas govaerts,49.0
jonas mccord,21.0
jonas ohman,65.0
jonas pate,40.0
jonathan berman,74.0
jonathan blitstein,31.0
jonathan caouette,87.0
jonathan darby,18.0
jonathan dayton,73.5
jonathan demme,71.2
jonathan english,42.0
jonathan frakes,52.75
jonathan glatzer,22.0
jonathan glazer,69.0
jonathan goldstein,34.0
jonathan gruber,58.0
jonathan hensleigh,41.5
jonathan holiff,57.0
jonathan kaplan,44.0
jonathan karsh,78.0
jonathan kasdan,51.0
jonathan kesselman,41.0
jonathan king,62.0
jonathan lee,68.0
jonathan levine,59.25
jonathan liebesman,31.6
jonathan lisecki,58.0
jonathan lynn,48.333333333333336
jonathan mossek,34.0
jonathan mostow,61.5
jonathan newman,39.0
jonathan nossiter,67.0
jonathan parker,53.0
jonathan r. betuel,38.0
jonathan segal,60.0
jonathan sobol,53.0
jonathan teplitzky,53.0
jonathan van tulleken,18.0
jong-bin yoon,56.0
jong-yeol baek,48.0
joon-ho bong,78.6
joon-hwan jang,70.0
jordan brady,28.0
jordan galland,45.0
jordan melamed,60.0
jordan roberts,48.5
jordan rubin,44.0
jordan scott,54.0
jordan susman,36.0
jordan vogt-roberts,61.0
jordan walker-pearlman,50.5
jorge blanco,39.0
jorge dorado,42.0
jorge furtado,49.0
jorge gaggero,78.0
jorge michel grau,48.0
jorge r. gutierrez,67.0
jorma taccone,43.0
jos stelling,44.0
jose luis cuerda,69.0
jose luis garci,57.0
jose luis valenzuela,41.0
jose mari goenaga,63.0
jose padilha,53.0
josee dayan,57.0
josef rusnak,36.0
josef von sternberg,88.0
joseph castelo,61.0
joseph cedar,67.5
joseph garner,45.0
joseph gordon-levitt,66.0
joseph greco,67.0
joseph infantolino,49.0
joseph kahn,41.0
joseph kosinski,51.5
joseph l. mankiewicz,79.0
joseph levy,65.0
joseph losey,93.0
joseph mealey,48.0
joseph michael,58.0
joseph ruben,48.333333333333336
joseph sargent,41.5
joseph sorge,39.0
joseph zito,34.0
josh appignanesi,57.0
josh aronson,85.0
josh boone,59.0
josh c. waller,41.0
josh forbes,35.0
josh gordon,58.0
josh greenbaum,51.0
josh kornbluth,51.0
josh lawson,46.0
josh radnor,50.0
josh safdie,75.0
josh schwartz,37.0
josh shelov,26.0
josh sternfeld,59.0
josh stolberg,38.0
josh trank,48.0
joshua leonard,59.0
joshua logan,70.0
joshua marston,69.66666666666667
joshua michael stern,45.5
joshua oppenheimer,90.5
joshua overbay,71.0
joshua seftel,37.0
joshua tickell,53.0
joshua zeman,73.0
joss whedon,71.75
josue mendez,61.0
juan carlos fresnadillo,61.5
juan carlos maneglia,72.0
juan feldman,35.0
juan jose campanella,74.0
juan luis iborra,51.0
juan pablo rebella,66.0
juan solanas,45.0
judd apatow,70.4
judith ehrlich,75.0
judith helfand,54.0
judith kaufmann,62.0
judy irving,73.0
judy morris,77.0
jules dassin,97.0
jules stewart,21.0
julia dyer,59.0
julia leigh,57.0
julia loktev,68.5
julia montejo,45.0
julia murat,74.0
julian farino,46.0
julian fellowes,71.0
julian gilbey,32.0
julian goldberger,48.0
julian harris,51.0
julian henriques,48.0
julian hernandez,34.0
julian jarrold,58.666666666666664
julian petrillo,61.0
julian polsler,67.0
julian schnabel,71.75
juliano ribeiro salgado,83.0
julie anne robinson,27.5
julie bertuccelli,85.0
julie dash,81.0
julie davis,38.0
julie delpy,64.0
julie gavras,53.0
julie lopes-curval,66.0
julie taymor,54.25
julien duvivier,98.0
julien leclercq,55.0
julien temple,70.66666666666667
julio depietro,47.0
julio medem,48.0
julius avery,49.0
jun falkenstein,53.0
jun ichikawa,80.0
juno mak,53.0
justin benson,62.666666666666664
justin chadwick,55.333333333333336
justin dillon,43.0
justin kerrigan,53.0
justin kurzel,66.0
justin lerner,59.0
justin lin,55.2
justin martinez,55.0
justin reardon,30.0
justin schein,66.0
justin simien,79.0
justin theroux,50.0
justin zackham,28.0
justine shapiro,80.0
jyll johnstone,58.0
jørgen leth,79.0
k. lorrel manning,51.0
ka-fai wai,61.0
kaare andrews,43.0
kabir khan,35.0
kai s. pieck,59.0
kaige chen,61.25
kambuzia partovi,81.0
kaneto shindo,86.0
kar-wai wong,72.1
karan johar,50.0
karel reisz,64.0
karen harley,78.0
karen leigh hopkins,43.0
karen moncrieff,70.5
karey kirkpatrick,60.5
kari skogland,57.0
karim ainouz,70.0
karin steinberger,51.0
karl demolay,12.0
karl golden,35.0
karl markovics,66.0
karl mueller,38.0
karlyn michelson,65.0
karyn kusama,51.0
kasi lemmons,59.75
kasper barfoed,39.0
kat candler,55.0
kat coiro,48.0
kate barker-froyland,48.0
kate connor,47.0
kate davis,72.66666666666667
katell quillevere,75.0
katherine dieckmann,50.0
katherine fairfax wright,80.0
kathleen slattery-moschkau,46.0
kathrin resetarits,64.0
kathryn bigelow,70.0
kathy brew,63.0
katia lund,79.0
katie aselton,46.0
katie dellamaggiore,77.0
katie graham,63.0
katja von garnier,43.0
katrin gebbe,51.0
katrina holden bronson,30.0
katsuhiro otomo,66.0
katsuhito ishii,60.5
katt shea,42.0
katy chevigny,66.0
katya bankowsky,70.0
kayvan mashayekh,43.0
kazuaki kiriya,27.0
kazuki akane,50.0
kazuya murata,54.0
keanu reeves,52.0
keenen ivory wayans,41.5
kei kumai,57.0
keith bearden,51.0
keith beauchamp,80.0
keith fulton,70.5
keith gordon,52.0
keith miller,76.0
keith scholey,64.5
kelly asbury,60.0
kelly makin,49.0
kelly reichardt,78.6
kemp curly,51.0
ken burns,79.0
ken finkleman,48.0
ken kwapis,50.666666666666664
ken loach,70.75
ken russell,62.0
ken scott,41.666666666666664
kenneth a. carlson,69.0
kenneth bowser,72.0
kenneth branagh,59.142857142857146
kenneth lonergan,73.0
kenny ortega,51.5
kent alterman,47.0
keren yedaya,64.0
kerry asmussen,40.0
kerry conran,64.0
keven mcalester,64.0
kevin allen,42.5
kevin alyn elders,16.0
kevin asch,40.5
kevin bacon,45.0
kevin bray,39.0
kevin brodie,38.0
kevin connor,64.0
kevin costner,56.0
kevin couliau,71.0
kevin donovan,30.0
kevin goetz,34.0
kevin greutert,30.333333333333332
kevin hanlon,69.0
kevin harrison,51.0
kevin heffernan,40.0
kevin hench,50.0
kevin jarre,50.0
kevin knoblock,42.0
kevin kolsch,49.0
kevin lima,63.0
kevin macdonald,69.25
kevin mazur,53.0
kevin mcmahon,58.0
kevin mcmanus,51.0
kevin miller,53.0
kevin munroe,36.0
kevin pollak,51.0
kevin rafferty,79.0
kevin reynolds,56.0
kevin rodney sullivan,54.666666666666664
kevin smith,54.09090909090909
kevin spacey,47.0
kevin tancharoen,43.5
kevin tostado,63.0
kevin williamson,35.0
kevin willmott,62.0
khyentse norbu,70.0
ki-duk kim,67.66666666666667
kiah roache-turner,54.0
kieran darcy-smith,60.0
kieran mulroney,37.0
kieron j. walsh,53.0
kike maillo,57.0
kim bartley,81.0
kim chapiron,57.0
kim farrant,42.0
kim longinotto,76.66666666666667
kim nguyen,84.0
kimberly peirce,66.66666666666667
kimberly reed,74.0
kimo stamboel,51.0
king vidor,100.0
kinji fukasaku,81.0
kinka usher,65.0
kirby dick,70.83333333333333
kirk de micco,45.5
kirk jones,54.5
kirk wise,81.0
kirk wong,31.0
kirsten kelly,67.0
kirsten sheridan,38.0
kiyoshi kurosawa,73.33333333333333
klaartje quirijns,54.0
klaus haro,65.0
klay hall,39.0
koen mortier,36.0
koji masutani,56.0
koji morimoto,66.0
koji wakamatsu,71.0
konda mason,40.0
kornel mundruczo,70.5
kris isacsson,13.0
kris pearn,59.0
kris swanberg,65.0
kristen coury,36.0
kristian levring,47.0
kristin canty,62.0
kristopher belman,59.0
kriv stenders,30.0
krzysztof kieslowski,89.75
kunihiko yuyama,30.0
kuo-fu chen,72.0
kurt engfehr,58.0
kurt kuenne,82.0
kurt voss,55.5
kurt wimmer,25.5
kwon-taek im,78.5
kyle balda,56.0
kyle henry,64.0
kyle newman,44.5
kyle patrick alvarez,66.33333333333333
kyle rankin,33.0
kyung-taek kwak,46.0
lab ky mo,21.0
laetitia colombani,63.0
lajos koltai,66.0
lake bell,79.0
lana wachowski,53.57142857142857
lana wilson,75.0
lance daly,58.333333333333336
lance hammer,84.0
lance hool,24.0
lance rivera,23.5
lane janger,44.0
larry bishop,25.0
larry blamire,45.0
larry charles,57.8
larry clark,50.25
larry fessenden,66.0
larry karaszewski,7.0
larry morey,95.0
lars von trier,65.36363636363636
larysa kondracki,59.0
lasse hallstrom,56.81818181818182
laszlo nemes,89.0
laura amelia guzman,64.0
laura archibald,65.0
laura bispuri,70.0
laura gabbert,66.0
laura israel,65.0
laura lau,49.0
laura nix,61.0
laura poitras,80.0
lauren greenfield,80.0
lauren lazin,66.0
laurence dunmore,44.0
laurence fishburne,52.0
laurent cantet,79.2
laurent tirard,59.0
laurie collyer,63.5
laurie gwen shapiro,63.0
laurie lynd,51.0
lav diaz,81.0
lavinia currier,61.0
lawrence blume,56.0
lawrence guterman,20.0
lawrence kasdan,54.54545454545455
lawrence michael levine,58.0
lea pool,66.33333333333333
leah meyerhoff,73.0
leah wolchok,74.0
leanne pooley,59.0
lech majewski,80.0
lee daniels,55.75
lee friedlander,37.0
lee fulkerson,57.0
lee hardcastle,43.0
lee hirsch,76.0
lee kirk,43.0
lee sternthal,37.0
lee tamahori,45.8
lee toland krieger,58.0
lee unkrich,87.0
leigh janiak,65.0
leigh whannell,52.0
leila conners,63.0
len wiseman,47.5
lena dunham,72.0
lenny abrahamson,77.5
leon gast,62.0
leon ichaso,43.0
leonard nimoy,61.0
leonard retel helmrich,84.0
leonardo defilippis,27.0
leos carax,70.66666666666667
les mayfield,33.166666666666664
leslee udwin,72.0
leslie d. farrell,42.0
leslie greif,1.0
leslie small,43.5
leslie stevens,80.0
leslie zemeckis,68.0
leslye headland,58.5
lev anderson,69.0
lev kalman,56.0
levan gabriadze,59.0
lewis gilbert,57.2
lewis john carlino,33.0
lewis teague,63.5
lexi alexander,42.5
li zhang,37.0
liam lynch,59.0
lian lunson,68.0
liev schreiber,58.0
lieven debrauwer,70.0
lilian franck,67.0
lilit movsisyan,58.0
lilly wachowski,53.57142857142857
lina esco,33.0
lina plioplyte,66.0
linda bloodworth-thomason,85.0
linda goldstein knowlton,67.0
linda matarasso,58.0
linda mendoza,33.0
linda yellen,46.0
lionel baier,56.0
lionel coleman,81.0
lisa cholodenko,73.33333333333333
lisa cottrell-bentley,58.0
lisa immordino vreeland,69.0
lisa krueger,44.0
lisa lax,61.0
lisa leeman,62.5
lisandro alonso,77.0
lisanne pajot,73.0
liv corfixen,50.0
liv ullmann,67.5
lixin fan,86.0
liz friedlander,55.0
liz garbus,69.0
liz marshall,60.0
liz tuccillo,34.0
liz w. garcia,34.0
liza johnson,61.0
lloyd kaufman,36.75
lluis quilez,33.0
lodge kerrigan,67.5
logan miller,45.0
lone scherfig,66.6
lorene machado,66.0
lorene scafaria,59.0
lorenzo doumani,25.0
lorenzo mattotti,69.0
loressa clisby,58.0
lori silverbush,66.0
lorna cook,52.0
lorraine levy,63.0
lotfy nathan,68.0
lou adler,57.0
lou howe,67.0
louie psihoyos,84.0
louis c.k.,31.0
louis leterrier,52.5
louis malle,94.0
louis morneau,23.0
louis pepe,70.5
louise archambault,70.0
louise osmond,77.5
loveleen tandan,86.0
luc besson,49.4
luc dardenne,84.2
luc jacquet,79.0
luca guadagnino,79.0
lucas belvaux,72.0
luchino visconti,92.0
lucia puenzo,64.5
lucien castaing-taylor,80.5
lucile hadzihalilovic,78.0
lucky mckee,55.5
lucrecia martel,78.0
lucy bailey,77.0
lucy mulloy,68.0
lucy walker,74.75
luigi falorni,81.0
luis bunuel,90.0
luis llosa,37.0
luis mandoki,46.5
luis prieto,52.0
luis valdez,65.0
lukas moodysson,68.16666666666667
luke greenfield,39.0
luke meyer,32.0
luke moran,34.0
luke wilson,44.0
lutz hachmeister,61.5
lydia smith,55.0
lynn hershman-leeson,56.5
lynn roth,47.0
lynn shelton,66.0
lynne ramsay,74.0
m. blash,34.0
m. night shyamalan,45.22222222222222
m.j. bassett,48.0
mabrouk el mechri,43.0
maclain way,75.0
madeleine olnek,52.5
madhur jaffrey,52.0
madonna,31.5
mads brugger,67.0
magdalena segieda,61.0
maggie carey,61.0
maggie greenwald,63.0
magnus martens,43.0
mahamat-saleh haroun,74.0
mahmood farooqui,69.0
maiken baird,65.0
maira buhler,62.0
maiwenn,74.0
majid majidi,76.75
makinov,44.0
malcolm d. lee,50.57142857142857
malcolm venville,48.0
malgorzata szumowska,51.0
malik bendjelloul,79.0
malika zouhali-worrall,70.5
mami sunada,75.0
mamoru hosoda,51.333333333333336
mamoru oshii,71.0
mani ratnam,66.5
manny rodriguez,56.0
manoel de oliveira,78.66666666666667
mans marlind,33.5
manuel carballo,47.0
manuel martin cuenca,69.0
marc abraham,57.0
marc bauder,72.0
marc caro,69.5
marc evans,50.0
marc f. adler,27.0
marc fienberg,35.0
marc forster,59.111111111111114
marc h. simon,65.0
marc hoeferlin,85.0
marc j. francis,69.0
marc lawrence,44.75
marc levin,49.0
marc meyers,61.0
marc rosenbush,27.0
marc rothemund,76.0
marc scholermann,55.0
marc singer,75.0
marc webb,59.5
marcel camus,81.0
marcel langenegger,31.0
marcel sarmiento,39.0
marcelo gomes,80.0
marcelo pineyro,68.0
marco amenta,48.0
marco bellocchio,76.2
marco brambilla,34.0
marco kreuzpaintner,46.5
marco schnabel,24.0
marco tullio giordana,89.0
marcos martinez,39.0
marcos siega,36.0
marcus dunstan,33.5
marcus nispel,34.25
marcus raboy,35.0
marcus tedenryd,58.0
marcus vetter,51.0
marek kanievska,49.0
marek mackovic,58.0
maren ade,71.0
margaret brown,75.5
margarethe von trotta,62.0
maria demopoulos,62.0
maria maggenti,54.0
maria ripoll,58.0
mariana rondon,74.0
marianna palka,54.0
marie amachoukeli-barsacq,69.0
marie caillou,69.0
marielle heller,87.0
mariko munro,30.0
marilyn agrelo,71.0
marina de van,66.0
marina zenovich,78.0
mario van peebles,61.333333333333336
marion vernoux,57.0
marius a. markevicius,69.0
marjane satrapi,72.33333333333333
mark a.z. dippe,34.0
mark achbar,73.0
mark andrews,69.0
mark becker,68.0
mark brian smith,60.0
mark brown,35.0
mark burton,81.0
mark christopher,37.5
mark david,38.0
mark decena,52.0
mark devries,27.0
mark dindal,59.0
mark disalle,33.0
mark duplass,67.25
mark fergus,58.0
mark griffiths,1.0
mark hanlon,36.0
mark harris,38.0
mark hartley,62.0
mark helfrich,19.0
mark herman,61.0
mark illsley,62.0
mark jackson,50.0
mark jarrett,73.0
mark jonathan harris,79.0
mark kassen,54.0
mark l. lester,39.333333333333336
mark landsman,81.0
mark levin,53.5
mark levinson,87.0
mark linfield,67.0
mark mann,25.0
mark milgard,62.0
mark monroe,51.0
mark mori,64.0
mark moskowitz,72.0
mark mylod,33.0
mark neale,57.0
mark neveldine,39.4
mark obenhaus,58.0
mark osborne,69.5
mark palansky,48.0
mark pavia,36.0
mark pellington,54.0
mark piznarski,25.0
mark raso,71.0
mark romanek,66.5
mark rosman,26.0
mark rucker,54.0
mark rydell,50.5
mark steensland,27.0
mark steven johnson,33.2
mark tarlov,27.0
mark tonderai,31.0
mark waters,49.333333333333336
mark webber,56.0
mark wexler,64.5
mark young,14.0
markus imhoof,70.0
markus schleinzer,64.0
marleen gorris,64.0
mars callahan,25.0
marshall brickman,61.0
marshall curry,73.25
marshall lewy,62.0
marten persiel,76.0
martha coolidge,50.0
martha fiennes,59.0
martha holmes,68.0
martha shane,75.0
martha stephens,49.0
martin brest,52.4
martin campbell,53.625
martin curland,41.0
martin donovan,56.0
martin guigui,22.0
martin hynes,69.0
martin kunert,66.0
martin lund,64.0
martin mcdonagh,66.5
martin provost,78.0
martin rejtman,49.0
martin ritt,70.5
martin scorsese,79.33333333333333
martin sulik,64.0
martin weisz,32.0
martin zandvliet,68.0
martine dugowson,54.0
mary agnes donoghue,33.0
mary dore,80.0
mary harron,60.25
mary lambert,29.0
mary mazzio,51.0
mary mcguckian,25.0
mary stuart masterson,60.0
maryam keshavarz,65.0
maryam shahriar,65.0
marzieh makhmalbaf,84.0
masaaki yuasa,66.0
masayuki ochiai,37.0
masayuki suo,68.0
massy tadjedin,50.0
mat whitecross,64.0
matej minac,52.0
mateo gil,61.0
mathew kaufman,59.0
mathias malzieu,56.0
mathieu amalric,73.0
mathieu demy,50.0
mathieu kassovitz,37.666666666666664
mathieu roy,59.0
matias mariani,62.0
matias pineiro,73.5
matt aselton,38.0
matt bettinelli-olpin,44.5
matt dillon,57.0
matt harlock,55.0
matt johnson,65.0
matt mahurin,71.0
matt maiellaro,54.0
matt mccormick,53.0
matt mochary,65.0
matt piedmont,52.0
matt reeves,74.0
matt ross,50.0
matt russell,37.0
matt shakman,44.0
matt tauber,47.0
matt tyrnauer,68.0
matt wiele,53.0
matt williams,30.0
matt wolf,64.0
matteo garrone,72.75
matthew akers,74.0
matthew barney,64.0
matthew bate,57.0
matthew bright,61.0
matthew chapman,34.0
matthew cole weiss,38.0
matthew diamond,32.0
matthew galkin,63.0
matthew heineman,71.5
matthew leutwyler,29.0
matthew lillard,54.0
matthew mcmanus,51.0
matthew miele,55.0
matthew o'callaghan,62.0
matthew parkhill,39.0
matthew porterfield,78.0
matthew robbins,45.0
matthew robinson,58.0
matthew ryan hoge,37.0
matthew saville,52.0
matthew spradlin,40.0
matthew tabak,49.0
matthew vaughn,66.0
matthew warchus,60.0
matthias hoene,52.0
matthias schweighofer,39.0
matthieu delaporte,66.0
matthijs van heijningen jr.,49.0
matty beckerman,46.0
max joseph,46.0
max mayer,35.0
max nichols,45.0
maxim korostyshevsky,19.0
maxim pozdorovkin,72.0
maxine trump,74.0
maya forbes,64.0
mcg,45.5
megan griffiths,64.0
megan mylan,78.0
meghan eckman,63.0
mehboob khan,53.0
meiert avis,29.0
meir zarchi,19.0
mel brooks,59.6
mel city,58.0
mel damski,39.0
mel gibson,61.25
mel smith,45.5
mel stuart,74.0
melanie laurent,78.0
melanie mayron,44.0
melisa wallack,30.0
melissa martin,54.0
melissa painter,28.0
menahem golan,40.0
mennan yapo,29.0
menno meyjes,52.0
merian c. cooper,90.0
mervyn leroy,100.0
mevlut akkaya,49.0
mia hansen-løve,79.0
mic rodgers,24.0
micha x. peled,73.0
michael addis,23.0
michael almereyda,64.83333333333333
michael anderson,40.0
michael apted,64.27272727272727
michael arias,65.0
michael barnett,78.0
michael bay,44.36363636363637
michael beach nichols,54.0
michael berry,58.0
michael biehn,11.0
michael blieden,46.0
michael brandt,37.0
michael burke,62.0
michael caleo,38.0
michael caton-jones,47.166666666666664
michael chapman,62.0
michael cimino,69.0
michael clancy,34.0
michael corrente,57.5
michael crichton,59.4
michael cristofer,34.5
michael cuesta,64.75
michael curtiz,98.5
michael d. olmos,57.0
michael d. sellers,54.0
michael davis,49.0
michael dinner,37.0
michael dowse,55.25
michael dunaway,51.0
michael ferris gibson,47.0
michael galinsky,71.0
michael gilio,62.0
michael glawogger,70.0
michael goetz,34.0
michael goldbach,57.0
michael gornick,39.0
michael gottlieb,21.0
michael grecco,50.0
michael greenspan,61.0
michael gunton,68.0
michael haigney,31.5
michael haneke,77.2
michael herz,42.0
michael hoffman,56.0
michael j. gallagher,25.0
michael john warren,59.0
michael johnson,54.0
michael kalesniko,40.0
michael katleman,35.0
michael keaton,55.0
michael knowles,46.5
michael kristoff,30.0
michael landon jr.,19.0
michael lehmann,41.666666666666664
michael lembeck,40.0
michael madsen,68.0
michael mann,68.0
michael maren,54.0
michael mayer,61.666666666666664
michael mccullers,55.0
michael mcgowan,61.5
michael meredith,47.0
michael mohan,54.0
michael moore,68.5
michael noer,67.0
michael o. sajbel,43.5
michael palm,58.0
michael palmieri,66.0
michael parfit,64.0
michael patrick jann,28.0
michael patrick king,40.0
michael paul stephenson,61.0
michael pavone,39.5
michael petroni,39.0
michael polish,52.666666666666664
michael pressman,68.0
michael r. roskam,68.5
michael radford,55.4
michael ritchie,59.833333333333336
michael rosenbaum,7.0
michael rossato-bennett,67.0
michael rubbo,66.0
michael rymer,41.5
michael schorr,67.0
michael schroeder,44.0
michael schultz,55.0
michael selditch,71.0
michael shoob,48.0
michael showalter,51.0
michael skolnik,66.0
michael spierig,53.333333333333336
michael sucsy,43.0
michael tiddes,18.5
michael tollin,29.5
michael traeger,45.0
michael tucker,65.0
michael tully,51.0
michael urie,54.0
michael verhoeven,71.0
michael w. watkins,24.0
michael wadleigh,64.0
michael walker,67.0
michael winner,26.666666666666668
michael winterbottom,65.23529411764706
michael worth,47.0
michel debats,77.5
michel franco,43.0
michel gondry,63.36363636363637
michel hazanavicius,61.5
michel leclerc,62.0
michel ocelot,66.0
michel orion scott,64.0
michelangelo antonioni,69.0
michele hozer,72.0
michele mulroney,37.0
michele ohayon,63.0
michele stephenson,67.0
michelle danner,27.0
michelle major,65.0
michelle schumacher,9.0
mick davis,25.0
mick garris,37.5
mick jackson,54.4
mick partridge,50.0
mickey liddell,28.0
mickey rose,41.0
miguel angel vivas,47.5
miguel arteta,63.8
miguel gomes,80.0
miguel sapochnik,32.0
mihalis kakogiannis,56.0
mikael hafstrom,50.4
mikael salomon,38.0
mike akel,70.0
mike barker,46.5
mike bigelow,23.0
mike binder,56.333333333333336
mike birbiglia,71.0
mike bonanno,66.0
mike brett,71.0
mike cahill,62.0
mike clattenburg,38.0
mike de seve,64.0
mike disa,20.0
mike figgis,54.57142857142857
mike flanagan,61.0
mike gabriel,58.0
mike hodges,63.0
mike johnson,83.0
mike judge,64.75
mike leigh,83.5
mike lerner,72.0
mike lyddon,12.0
mike marvin,39.0
mike mccoy,40.0
mike mendez,53.0
mike mills,75.0
mike mitchell,42.5
mike myers,64.0
mike nawrocki,53.5
mike newell,60.375
mike nichols,63.45454545454545
mike ott,66.0
mike thurmeier,49.5
mike wallis,56.0
mike white,70.0
mike woolf,53.0
mike young,19.0
mikkel brænne sandemose,52.0
milcho manchevski,41.0
milos forman,67.75
milos loncarevic,64.0
mimi leder,41.0
mimi maynard,36.0
mina t. son,81.0
ming-liang tsai,70.16666666666667
minh nguyen-vo,72.0
mira nair,61.42857142857143
miranda july,71.5
mischa webley,39.0
mitch davis,38.0
mitchell lichtenstein,46.0
mitra farahani,76.0
mo scarpelli,84.0
mo-young jin,68.0
mohammad rasoulof,81.0
mohsen makhmalbaf,71.5
mojtaba mirtahmasb,90.0
molly bernstein,79.0
mona achache,64.0
mona fastvold,57.0
monica stambrini,44.0
monte hellman,59.0
monty miranda,44.0
mora stephens,39.0
morag mckinnon,71.0
morgan dews,75.0
morgan freeman,68.0
morgan j. freeman,21.0
morgan neville,76.0
morgan o'neill,35.0
morgan spurlock,55.714285714285715
morris engel,91.0
mort nathan,18.0
morten tyldum,72.5
motonori sakakibara,49.0
mukunda michael dewil,29.0
muriel coulin,61.0
murray wais,68.0
myles berkowitz,36.0
myles connell,71.0
myung-se lee,55.0
n/a,67.0
nabil ayouch,55.0
nacho cerda,42.0
nacho vigalondo,50.2
nadav lapid,68.0
nadav schirman,67.0
nadia conners,63.0
nadine labaki,52.0
naji abu nowar,80.0
nana ekvtimishvili,72.0
nancy meyers,57.2
nancy savoca,55.0
nancy stern,61.0
nanette burstein,68.0
nanni moretti,68.5
nanouk leopold,36.0
naomi kawase,55.0
nash edgerton,75.0
nat faxon,68.0
natalia andreadis,58.0
natalie portman,49.0
nate taylor,55.0
nathan frankowski,20.0
nathan greno,71.0
nathan morlando,56.0
nathan silver,70.0
navot papushado,64.0
nayan padrai,35.0
neal brennan,39.0
neal israel,40.0
neal slavin,53.0
ned benson,62.333333333333336
neema barnette,29.0
neil armfield,57.0
neil barsky,71.0
neil berkeley,66.5
neil burger,57.6
neil diamond,63.0
neil jordan,65.33333333333333
neil labute,55.8
neil mandt,52.0
neil marshall,61.333333333333336
neil nightingale,37.0
neil turitz,41.0
neil young,54.0
neill blomkamp,61.0
nelson mccormick,25.0
nenad cicin-sain,29.0
neten chokling,52.0
newt arnold,29.0
newton i. aduaka,56.0
nia vardalos,17.0
niall johnson,53.0
niall maccormick,42.0
nicholas d. wrathall,72.0
nicholas fackler,57.0
nicholas hytner,66.5
nicholas jarecki,68.5
nicholas jasenovec,54.0
nicholas mccarthy,50.5
nicholas meyer,63.666666666666664
nicholas ray,85.0
nicholas stoller,65.5
nicholaus goossen,33.0
nick august-perna,65.0
nick broomfield,71.0
nick cassavetes,45.2
nick castle,67.0
nick doob,62.0
nick fenton,67.0
nick francis,69.0
nick gomez,25.0
nick guthe,45.0
nick hamm,37.666666666666664
nick hurran,36.0
nick love,46.5
nick murphy,48.5
nick ormerod,42.0
nick palumbo,13.0
nick park,88.0
nick powell,33.0
nick ryan,63.0
nick tomnay,48.0
nick willing,45.0
nickolas perry,46.5
nicolas cage,31.0
nicolas klotz,68.0
nicolas lopez,39.0
nicolas philibert,87.0
nicolas roeg,81.0
nicolas winding refn,66.25
nicole conn,57.0
nicole garcia,74.0
nicole holofcener,72.75
nicole kassell,72.0
nicole newnham,77.0
niels arden oplev,57.5
niels mueller,63.0
nigel cole,57.2
niki caro,69.33333333333333
nikita mikhalkov,72.0
nikkhil advani,45.0
niko von glasow,59.0
nikolaj arcel,73.0
nikolaus geyrhalter,76.5
nikole beckwith,47.0
nils tavernier,68.0
nima nourizadeh,49.0
nimrod antal,57.6
nina davenport,48.0
nina paley,93.0
nir bergman,75.0
nisha ganatra,66.0
nisha pahuja,77.0
nnegest likke,36.0
noah baumbach,74.25
noah buschel,63.0
noah miller,45.0
noam gonick,43.0
noam murro,52.5
noboru iguchi,43.0
nobuhiro suwa,66.0
noel burch,54.0
noel clarke,27.0
noel marshall,65.0
nora ephron,41.0
nora twomey,81.0
norman ferguson,85.0
norman jewison,68.6
norman taurog,100.0
norton virgien,38.0
nuri bilge ceylan,79.8
ola simonsson,72.0
olaf de fleur johannesson,57.0
olatunde osunsanmi,24.0
ole bornedal,51.333333333333336
ole christian madsen,48.0
oliver blackburn,43.0
oliver hirschbiegel,56.0
oliver parker,53.0
oliver schmitz,65.5
oliver stone,61.8
olivia mori,69.0
olivier assayas,70.14285714285714
olivier dahan,43.5
olivier ducastel,55.0
olivier megaton,41.75
olivier meyrou,65.0
olivier nakache,55.0
omar mullick,82.0
omar naim,43.0
omar zuniga hidalgo,34.0
omid nooshin,66.0
ondi timoner,68.66666666666667
ondrej trojan,66.0
one9,72.0
onur tukel,55.0
oreet rees,71.0
oren moverman,73.5
oren peli,49.0
orlando von einsiedel,95.0
orson welles,100.0
oskar roehler,46.0
otar iosseliani,69.0
ousmane sembene,86.0
oxide chun pang,42.25
oz scott,55.0
p.j. hogan,51.4
pablo berger,72.0
pablo larrain,74.5
pablo stoll,66.0
pablo trapero,67.0
pacho velez,86.0
paco cabezas,28.0
paco plaza,48.5
paddy breathnach,53.5
paddy considine,65.0
padraig reynolds,33.0
pamela romanowsky,34.0
pan nalin,45.0
panna rittikrai,38.0
panos cosmatos,49.0
panos h. koutras,62.0
paola di florio,65.5
paolo sorrentino,63.5
paolo taviani,77.0
paolo virzi,62.666666666666664
pascal arnold,37.5
pascal chaumeil,59.0
pascal laugier,52.0
pascal pinon,40.0
pascal plisson,61.0
pascale ferran,75.0
pat mills,66.0
pat murphy,70.0
pat o'connor,48.666666666666664
patrice chereau,74.0
patrice leconte,65.83333333333333
patricia cardoso,71.0
patricia riggen,52.0
patricia rozema,67.0
patricio guzman,87.5
patrick alessandrin,64.0
patrick brice,69.5
patrick creadon,71.5
patrick daniels,65.0
patrick doughtie,31.0
patrick forbes,70.0
patrick gilmore,48.0
patrick horvath,37.0
patrick hughes,48.5
patrick lussier,40.333333333333336
patrick paulson,59.0
patrick stettner,59.0
