name,avgscore
julian hernandez,34.0
julian hoxter,34.0
julian loyola,73.0
julian polsler,67.0
julian schnabel,75.0
juliano ribeiro salgado,83.0
julie bennett,63.0
julie bertuccelli,85.0
julie brown,66.0
julie dash,81.0
julie davis,30.0
julie delpy,83.66666666666667
julie delpy ,61.0
julie gavras,53.0
julie heekin ,53.0
julie lopes-curval,66.0
julie maroh ,88.0
julie peyr,39.0
julie peyr ,87.0
julie reichert,55.0
julie sayres,44.0
julie taymor,52.0
julien boivent,57.5
julien duvivier ,98.0
julien lambroschini,78.0
julien leclercq,55.0
julien lilti ,59.0
julien rappeneau,40.0
julien rappeneau ,54.0
julien simonet ,49.0
julien temple,77.0
juliet snowden,39.0
juliette sales ,63.0
juliette towhidi,52.0
juliette towhidi ,76.0
julio alejandro,93.0
julio depietro,47.0
julio medem,48.0
julius aguimatang,71.0
julius avery,49.0
julius j. epstein,100.0
julius svendsen,65.0
jun falkenstein,53.0
jun ichikawa,80.0
jun tsugita,34.0
june diane raphael,30.5
june roberts,37.5
jung li guong,29.0
jung-il chang ,47.0
junji ito ,62.0
junki takegami ,15.0
junli guo,57.0
junot diaz,65.0
jurek becker ,40.0
jurgen bartsch ,59.0
justin benson,62.666666666666664
justin byung-in kim,30.0
justin dillon,43.0
justin haythe,54.25
justin haythe ,37.0
justin kerrigan,53.0
justin king,48.0
justin kurzel,66.0
justin lader,66.0
justin lerner,59.0
justin lin,67.0
justin marks,17.0
justin martinez,55.0
justin rhodes,41.0
justin shilton,56.0
justin simien,79.0
justin theroux,58.333333333333336
justin weinstein,71.0
justin wilson,52.0
justin zackham,40.666666666666664
justine shapiro,80.0
juuso helander ,71.0
jørgen leth ,79.0
k. lorrel manning,51.0
k. subhash,45.0
k.l. going ,54.0
k.p. saxena ,76.5
ka-fai wai,71.0
kaan kalyon,66.0
kaare andrews,43.0
kai barry,58.0
kai s. pieck,59.0
kai-chi yuen,74.0
kaige chen,62.666666666666664
kailash kher ,44.0
kaja blackley ,40.0
kali rocha ,49.0
kam cheong chan,53.0
kam-yuen szeto,52.666666666666664
kambuzia partovi,74.66666666666667
kami garcia ,52.0
kamlesh pandey ,45.0
kan shimozawa ,75.0
kan-cheung tsang,64.0
kaneo ikegami ,84.0
kaneto shindo,86.0
kanika dhillon,60.0
kanika dhillon ,60.0
kankuro kudo,62.0
kar-wai wong,72.1
karan johar,54.0
karen barna,50.0
karen croner,63.0
karen croner ,48.0
karen janszen,58.2
karen joy fowler ,61.0
karen leigh hopkins,42.333333333333336
karen maine,76.0
karen maine ,76.0
karen mccullah,51.666666666666664
karen moncrieff,70.5
karen ray,22.0
karen sprecher,67.0
karen walton,70.0
karen weigert,44.0
karey dornetto,34.0
karey kirkpatrick,57.0
kari skogland,57.0
karim ainouz,68.8
karim boukercha,56.0
karim hussain,42.0
karin steinberger,51.0
karine de demo ,55.0
karine sudan ,28.0
kario salem,58.0
karl demolay,12.0
karl gajdusek,43.0
karl geurs ,38.0
karl markovics,66.0
karl mueller,38.0
karl tunberg,90.0
karl vollmoller,88.0
karrie crouse,30.0
karyn bosnak ,35.0
karyn kusama,70.0
kas graham ,66.0
kasi lemmons,78.0
kasi lemmons ,48.0
kasper torsting ,72.0
kat candler,55.0
kat coiro,48.0
kata weber,80.0
kate angelo,35.0
kate barker-froyland,48.0
kate boutilier,56.333333333333336
kate connor,47.0
kate dicamillo ,53.5
kate gunzinger,39.0
kate incontrera,70.0
kate kirtz,58.0
kate kondell,39.0
kate kondell ,61.5
kate lanier,27.666666666666668
kate melville,39.0
kate novack,68.0
kate raisz,66.0
kate robin,46.0
kate snell ,35.0
katell quillevere,75.0
katharina held,68.0
katharine o'brien,59.0
katherine chandler,33.0
katherine dieckmann,34.0
katherine fairfax wright,80.0
katherine fugate,34.333333333333336
katherine paterson ,74.0
katherine reback,37.0
kathleen rowell,41.0
kathleen slattery-moschkau,46.0
kathrine valen zeiner,58.0
kathryn lasky ,53.0
kathryn price,44.0
kathryn stockett ,62.0
kathy greenberg,53.0
kathy greenberg ,96.0
kathy lutz ,33.0
kathy pilon,27.0
kathy rose ,71.0
kathy waugh,37.0
katie anne naylon,55.0
katie aselton,46.0
katie dippold,60.0
katie ford,43.0
katie ford ,39.0
katie l. fetting,21.0
katie nehra,56.0
katie swain,52.0
katie torpey,27.0
katie wech,50.0
katja von garnier,53.0
katja von garnier ,53.0
katrin benedikt,38.0
katrin gebbe,51.0
katrina holden bronson,30.0
katsuhiro otomo,70.5
katsuhito ishii,60.5
katsuya terada,44.0
katsuya terada ,28.0
kaui hart hemmings ,84.0
kay cannon,64.5
kayla alpert,38.0
kaylie jones ,65.0
kayvan mashayekh,43.0
kazimierz orlos ,73.0
kazuhiro kiuchi ,35.0
kazuki sekine,50.0
kazuki takahashi ,15.0
kazunori ito,75.5
kazuo ishiguro ,72.75
kazuo kamimura ,59.0
kazuo koike ,59.0
keenen ivory wayans,50.75
keenen ivory wayans ,54.0
kei kumai,57.0
kei kunii,59.0
keiko niwa,68.6
keiko nobumoto,67.0
keir pearson,65.0
keith alan bernstein,26.0
keith baxter ,50.0
keith bearden,51.0
keith calder ,43.0
keith critchlow,55.0
keith dorrington,79.0
keith giffen ,76.0
keith giglio,38.0
keith merryman,50.666666666666664
keith miller,76.0
keith mitchell,57.0
keith moon ,66.0
keith r. clarke,66.0
keith reddin,39.0
keith scholey ,61.0
keith sharon,32.0
keith thompson,67.0
keith walker,79.0
keith waterhouse,82.0
keith waterhouse ,82.0
kelley sane,55.0
kelly a. morris ,37.0
kelly asbury,53.0
kelly asbury ,95.0
kelly bowe ,43.0
kelly bulkley,21.0
kelly candaele,67.0
kelly fremon craig,35.0
kelly hilaire,18.0
kelly kennemer,53.0
kelly marcel,65.0
kelly marcel ,46.0
kelly masterson,84.0
kelly masterson ,42.0
kelly reichardt,76.0
kelly reichardt ,80.0
kelly wightman,76.5
ken anderson,69.5
ken bruen ,52.0
ken burns,79.0
ken carter,25.0
ken chubb ,46.0
ken cromar,50.0
ken daurio,45.6
ken daurio ,71.5
ken finkleman,48.0
ken friedman,50.0
ken hanes,71.0
ken himmelman,52.0
ken hixon,49.666666666666664
ken kaufman,60.25
ken kesey ,69.5
ken lazebnik,75.0
ken levine,55.0
ken li ,58.0
ken marino,57.5
ken nolan,74.0
ken pringle,1.0
ken rance,29.0
ken richards,25.0
ken russell,66.0
ken sanzel,42.0
ken scott,55.0
ken scott ,52.0
ken shadie,62.0
ken solarz,26.0
ken wheat,44.75
ken wheat ,49.0
ken white,52.0
kendelle hoyer ,74.0
kendrew lascelles,53.0
kengo ishiguro ,60.0
kengo kaji ,62.0
kenji kamiyama,44.0
kenji kamiyama ,28.0
kenn viselman ,32.0
kenne fant ,60.0
kenneth a. carlson,69.0
kenneth bowser,72.0
kenneth branagh,35.0
kenneth branagh ,83.0
kenneth cook ,88.0
kenneth dingens ,50.0
kenneth fearing ,77.0
kenneth lonergan,63.2
kenneth nkosi,60.0
kenneth oppel ,40.0
kenneth ross,80.0
kenneth ross ,36.0
kenny gage,41.0
kenny kim,36.0
kent harper,31.0
kent jones,90.0
kent osborne,64.5
kent sublette,41.0
kenta fukasaku,81.0
kenya hirata,36.0
keren yedaya,64.0
kerri kenney,47.0
kerri kenney ,47.0
kerry conran,64.0
kerry ehrin,36.0
kerry williamson,30.0
kerstin hoppenhaus,70.0
kessen tall,92.0
keti stamo,62.0
keven mcalester,86.0
kevin alyn elders,26.0
kevin asch ,30.0
kevin barnett,45.5
kevin bernhardt,40.0
kevin bewersdorf,63.0
kevin bewersdorf ,63.0
kevin bisch,58.0
kevin brodbin,41.5
kevin brodie,38.0
kevin cecil,53.0
kevin deters,48.0
kevin donner,57.0
kevin downes,20.0
kevin dreyfuss,56.0
kevin droney,39.5
kevin droney ,21.0
kevin eastman,46.0
kevin eastman ,57.0
kevin falls,21.0
kevin fox,62.0
kevin grevioux,40.25
kevin grevioux ,30.0
kevin hageman,83.0
kevin hageman ,47.0
kevin hanlon,69.0
kevin harkey,74.0
kevin harkey ,95.0
kevin hart,53.0
kevin heffernan,44.75
kevin hench,53.5
kevin hood,55.0
kevin james,30.5
kevin jarre,51.5
kevin jarre ,47.5
kevin kennedy,63.0
kevin klauber,72.0
kevin kolsch,49.0
kevin lehane,62.0
kevin lima,86.0
kevin lund,45.0
kevin maher ,57.0
kevin mcclory ,66.0
kevin mcmanus,51.0
kevin michael smith,55.0
kevin miller,36.5
kevin molony,60.0
kevin munroe,41.0
kevin o'neill ,30.0
kevin peterka,39.0
kevin pollak,51.0
kevin power ,80.0
kevin reynolds,43.0
kevin smith,56.4
kevin spacey,46.0
kevin tostado,63.0
kevin wade,53.666666666666664
kevin wallis,65.0
kevin williamson,51.875
kevin willmott,62.0
kevin yagher ,65.0
khaled hosseini ,61.0
khaled mouzanar ,26.0
khalladi sherazade,59.0
khan chan,73.0
khyentse norbu,70.0
ki-cheol lee,64.0
ki-duk kim,67.66666666666667
ki-young kim ,68.0
kia davis,70.0
kiah roache-turner,54.0
kiel murray ,73.0
kieran darcy-smith,60.0
kieran fitzgerald,68.0
kieran mulroney,42.5
kiki von glasow,59.0
kikumi yamagishi,68.0
kim barker,21.0
kim chapiron,57.0
kim dawson,45.0
kim fuller,28.333333333333332
kim fuller ,32.0
kim fupz aakeson,61.333333333333336
kim henkel,34.0
kim henkel ,75.0
kim hoh wong,67.0
kim jong-il ,55.0
kim krizan,87.0
kim leona,68.0
kim nguyen,84.0
kim roberts,75.0
kim van kooten,50.0
kim van kooten ,51.0
kim watson,37.0
kim wilson,67.0
kimball livingston,57.0
kimberly peirce,73.5
kimberly simi,57.0
kimi peck,45.0
kin-yee au,60.5
kinga krzeminska ,52.0
kip koenig,1.0
kipp marcus,42.0
kiran kotrial ,41.0
kirby dick,71.33333333333333
kirk de micco,44.666666666666664
kirk hammett ,61.0
kirk hanson,80.0
kirk harris,38.0
kirk jones,59.0
kirk r. thatcher,64.0
kirk wise ,67.5
kirsten kelly,67.0
kirsten sheridan,76.0
kirsten smith,51.666666666666664
kirsty gunn ,71.0
kirsty peart,33.0
kit hesketh-harvey,74.0
kiur aarma ,59.0
kiyoshi kurosawa,61.75
kiyoshi kurosawa ,70.0
klaartje quirijns,54.0
klaus haro,65.0
klaus pohl,58.0
klaus rifbjerg,60.0
klay hall ,39.0
knate lee ,56.0
koan hui,60.0
kody keplinger ,56.0
koen mortier,36.0
koji ema,57.0
koji masutani,56.0
koji suzuki ,51.0
koji wakamatsu,67.0
kongdej jaturanrasamee,52.0
koon-nam lui,48.0
koreyoshi kurahara ,64.0
kornel mundruczo,70.5
kosmond russell ,60.0
kostas peroulis,75.0
koushun takami ,81.0
kris isacsson,13.0
kris swanberg,65.0
kris swanberg ,63.0
krishna jones,48.0
kriss turner,64.0
kristen buckley,40.0
kristen wiig,75.0
kristian levring,47.0
kristin amundsen,78.0
kristin canty,62.0
kristin gore,35.0
kristin gore ,42.0
kristin marja baldursdottir ,65.0
kristin robinson,39.0
kristine johnson,28.0
kristine mckenna,68.0
kristofor brown,41.0
kristopher belman,59.0
krzysztof kieslowski,81.75
krzysztof kieslowski ,80.33333333333333
krzysztof piesiewicz,84.66666666666667
krzysztof piesiewicz ,80.33333333333333
kubilay tuncer,71.0
kuckles ,54.0
kuki gallmann ,33.0
kumar dave,84.0
kundo koyama,68.0
kuo jung tsai,93.0
kuo-fu chen,54.333333333333336
kurt eichenwald ,66.0
kurt engfehr,45.0
kurt johnstad,46.666666666666664
kurt kuenne,72.5
kurt luedtke,51.0
kurt russell,54.0
kurt sutter,57.0
kurt voelker,27.0
kurt vonnegut jr. ,42.0
kurt voss,55.5
kurt wimmer,47.57142857142857
kurt wimmer ,39.0
kveta legatova ,66.0
kwang-rim kim ,82.0
kwon-taek im,78.0
kyle gass,55.0
kyle henry,64.0
kyle killen,47.0
kyle patrick alvarez,66.0
kyle ward,41.0
kyril bonfiglioli ,27.0
kyung-hee noh ,48.0
kyung-taek kwak,46.0
l. frank baum ,62.0
l. ron hubbard ,9.0
lab ky mo,21.0
lacie harmon,37.0
ladislas farago ,91.0
laeta kalogridis,45.4
laetitia colombani,63.0
lai-yin leung ,53.0
laila stieler,64.0
lajos parti nagy ,83.0
lake bell,79.0
lam nguyen,70.0
lamar damon,44.0
lan xu,70.0
lana griffin ,39.0
lana wachowski,54.57142857142857
lana wachowski ,55.0
lana wilson,75.0
lance crouther,52.0
lance daly,61.5
lance hammer,84.0
lance khazei,20.0
lance rivera,32.0
landon j. napoleon ,58.0
lane janger ,44.0
lane shadgett,29.0
langston hughes ,48.0
lannette pabon,56.0
lao ni,71.0
larry beinhart ,54.0
larry bishop,25.0
larry blamire,45.0
larry brand,19.0
larry brown ,61.5
larry charles,32.0
larry clark,46.5
larry clemmons,69.5
larry cohen,46.666666666666664
larry doyle,48.666666666666664
larry doyle ,32.0
larry duplechan ,33.0
larry ferguson,39.0
larry fessenden,66.0
larry gelbart,52.666666666666664
larry gross,56.25
larry karaszewski,51.0
larry leker,73.0
larry levin,55.0
larry lieber,79.0
larry lieber ,58.8
larry madill,40.0
larry mcmurtry,87.0
larry mcmurtry ,79.0
larry rattner,43.0
larry scholl ,71.0
larry stuckey,48.5
larry sulkis,35.0
larry the cable guy,70.0
larry weitzman,61.0
larry wilson,57.0
lars bill lundholm ,78.0
lars gudmestad,72.0
lars ulrich ,61.0
lars von trier,58.9
lars von trier ,81.5
larysa kondracki,59.0
laslo nosek ,38.0
laszlo krasznahorkai,86.0
laszlo krasznahorkai ,92.0
laszlo nemes,89.0
latif yahia ,52.0
laura albert ,27.0
laura amelia guzman,64.0
laura angelica simon,33.0
laura archibald,65.0
laura bispuri,70.0
laura esquivel,86.0
laura esquivel ,86.0
laura hillenbrand ,65.5
laura jones,58.8
laura kasischke ,44.5
laura kirk,57.0
laura lau,49.0
laura leedy ,68.0
laura lippman ,46.0
laura nix,61.0
laura paolucci,51.0
laura wade,54.0
laura wade ,54.0
laura zigman ,32.0
laura ziskin,60.0
lauran paine ,67.0
laure gasparotto ,67.0
laurel legler,75.0
lauren currier,57.0
lauren faust,65.0
lauren miller rogen,55.0
lauren sedofsky,65.0
lauren thompson,48.0
lauren weisberger ,62.0
laurence benaim ,51.0
laurence coriat,59.75
laurence dworet,65.0
laurence ferreira barbosa,74.0
laurence fishburne,52.0
laurence fishburne ,52.0
laurence sterne ,80.0
laurent cantet,65.0
laurent cantet ,82.75
laurent de bartillat ,71.0
laurent debas,75.0
laurent gaude,75.0
laurent guido,56.0
laurent guyot ,69.5
laurent herbiet ,67.0
laurent lunetta,80.0
laurent tirard ,59.0
laurent zeitoun ,59.0
laurette polmanss,72.0
laurian leggett ,56.0
laurice elehwany,56.0
laurie aubanel ,40.0
laurie b. turner,15.0
laurie collyer,63.5
laurie craig,54.5
laurie knapp ,16.0
laurie shapiro,63.0
lav diaz,81.0
lavinia currier,61.0
lawrence block,52.0
lawrence block ,57.0
lawrence blume,56.0
lawrence d. cohen,69.0
lawrence hauben,80.0
lawrence kasanoff,11.0
lawrence kasdan,54.4
lawrence kasdan ,75.0
lawrence konner,50.0
lawrence konner ,34.0
lawrence krauss,32.0
lawrence lasker,77.0
lawrence lerew,75.0
lawrence lim,45.0
lawrence michael levine,58.0
lawrence richards,49.0
lawrence richards ,49.0
lawrence thornton ,27.0
lawrence wright,53.0
lawrence wright ,80.0
lazaro gomez carriles,85.0
lea pool,73.0
lea pool ,80.0
leah meyerhoff,73.0
leanne pooley,59.0
leanne pooley ,59.0
lech majewski,72.5
lee anthony smith,36.0
lee batchler,45.0
lee child ,50.0
lee daniels ,45.0
lee eisenberg,40.5
lee friedlander,37.0
lee fulkerson,57.0
lee hall,67.66666666666667
lee hardcastle ,43.0
lee hirsch,76.0
lee kirk,43.0
lee kresel ,100.0
lee peterkin,47.0
lee ross,19.0
lee sternthal,43.0
lee toland krieger,65.0
lee unkrich ,92.0
lei dinety,69.0
leigh brackett ,82.0
leigh brown,77.0
leigh dunlap,25.0
leigh janiak,65.0
leigh whannell,46.125
leigh whannell ,40.0
leila conners,63.0
lem dobbs,64.6
lem dobbs ,57.0
len blum,58.5
len brown ,52.0
len maxwell,63.0
len wein ,50.0
len wiseman,40.25
lena dunham,61.5
lenelle n. moise,44.0
leo benvenuti,48.2
leo severino,47.0
leo tolstoy ,79.0
leon capetanos,63.0
leon ichaso,43.0
leonard freeman,62.0
leonard moreton,34.0
leonard nimoy,66.0
leonard retel helmrich,84.0
leonard ripps,74.0
leonard schrader,80.0
leonardo dicaprio,63.0
leonardo padura,65.0
leopold von sacher-masoch ,69.0
leopoldo serran,52.0
leora barish,48.5
leos carax,70.66666666666667
les charles,47.0
leslee udwin,72.0
lesley storm,88.0
leslie bohem,36.0
leslie caveny,48.0
leslie charteris ,50.0
leslie cockburn ,43.0
leslie d. farrell,42.0
leslie demeuse ,51.0
leslie dixon,57.888888888888886
leslie gornstein ,45.0
leslie greif,1.0
leslie megahey ,72.0
leslie newman,86.0
leslie newman ,64.5
leslie simmer,67.0
leslie stevens ,80.0
leslie zemeckis,68.0
leslye headland,58.5
leslye headland ,57.5
lesser samuels,72.0
leticia lopez margalli,55.0
lev anderson,69.0
lev kalman,56.0
lew mccreary ,56.0
lew wallace ,90.0
lewis carroll ,57.0
lewis colick,43.333333333333336
lewis friedman,29.0
lewis john carlino,49.0
lewis r. foster,73.0
lexi alexander,55.0
li fang,58.0
liam lynch,55.0
liam o'donnell,26.0
lian lunson,68.0
liana dognini ,78.0
liev schreiber,58.0
lieven debrauwer,70.0
ligiah villalobos,59.0
lik-kei tang,38.0
lillian hellman ,58.0
lillie hayward ,43.0
lilly wachowski,54.57142857142857
lilly wachowski ,55.0
lina esco,33.0
lina plioplyte,66.0
lincoln child ,55.0
linda bloodworth-thomason,85.0
linda ferri,73.0
linda miller,50.0
linda morris,35.0
linda woolverton,53.0
linda woolverton ,73.8
linda yellen,46.0
lindsay devlin,34.0
lingard jervey,63.5
lionel baier,56.0
lionel chetwynd,42.0
lionel shriver ,68.0
lionel wigram ,56.5
lisa addario,36.0
lisa bazadona,71.0
lisa cholodenko,73.33333333333333
lisa collier cool ,40.0
lisa davidowitz,33.0
lisa g. shillingburg,19.0
lisa genova ,72.0
lisa haas,42.0
lisa hughes,67.0
lisa immordino vreeland,69.0
lisa krueger,44.0
lisa lax,61.0
lisa leeman,71.0
lisa loomer,51.0
lisa marie petersen,52.0
lisa see ,42.0
lisa stevens,86.0
lisa-maria radano,35.0
lisandro alonso,77.0
lise macheboeuf ,42.0
liv corfixen,50.0
liv ullmann,56.0
liz brixius,22.0
liz garbus,51.0
liz marshall,60.0
liz tuccillo,34.0
liz tuccillo ,47.0
liz w. garcia,34.0
liza johnson,63.0
lizzie bryant,56.0
lizzy weiss,61.0
lloyd fonvielle ,48.0
lloyd kaufman,41.0
lloyd kaufman ,33.0
lloyd taylor ,47.0
lodge kerrigan,67.5
logan miller,52.0
logan miller ,38.0
lois duncan,21.0
lois duncan ,51.5
lois lowry ,47.0
lois vossen,74.0
lona williams,38.0
lone scherfig,73.0
lonne elder iii ,55.0
loomis fall ,54.666666666666664
lord byron ,63.0
lorelei lee,33.0
loren taylor,55.0
lorene scafaria,61.5
lorenzo carcaterra ,49.0
lorenzo doumani,25.0
lorenzo semple jr.,59.25
loretta lynn ,87.0
lori forte,49.0
lori silverbush,66.0
lorna cook,77.0
lorna cook ,51.0
lorne cameron,50.666666666666664
lorne michaels,52.0
lorraine levy,63.0
lotfy nathan,68.0
lothar g. buchheim ,86.0
lou berney ,39.0
lou holtz jr.,56.0
lou howe,67.0
louanne johnson ,47.0
louis begley ,85.0
louis c.k.,37.333333333333336
louis cha ,69.0
louis de bernieres ,36.0
louis gardel,67.0
louis garfinkle,81.0
louis malle ,94.0
louis mellis,63.0
louis mellis ,60.0
louis moulinet,58.0
louis negin ,79.0
louis nowra,58.0
louis pergaud ,41.0
louis sachar,71.0
louis sachar ,71.0
louis sarno,61.0
louis venosta,36.0
louis-paul desanges ,20.0
louisa hall ,71.0
louisa may alcott ,87.0
louise archambault,70.0
louise l. lambrichs ,67.0
louise lasser,63.0
louise osmond,75.0
loung ung,59.0
louyi tang,66.0
lowell cannon,34.0
lowell cunningham ,59.333333333333336
lowell ganz,53.083333333333336
luc besson,49.21739130434783
luc besson ,42.5
luc bossi ,54.0
luc dardenne,84.2
luc jacquet ,79.0
luca guadagnino,79.0
lucas belvaux,72.0
lucas marangon ,25.0
lucas roche,52.0
lucas sussman,55.0
luchino visconti,84.0
luchino visconti ,92.0
lucia carreras,74.0
lucia lopez coll ,65.0
lucia puenzo,64.5
luciano comici,65.0
luciano vincenzoni,71.25
luciano vincenzoni ,51.666666666666664
lucie aubrac ,61.0
lucie borleteau ,81.0
lucienne hill ,68.0
lucile hadzihalilovic,78.0
lucile hadzihalilovic ,69.0
lucinda coxon,47.0
lucky mckee,53.666666666666664
lucky mckee ,58.0
lucrecia martel,78.0
lucy alibar,86.0
lucy alibar ,86.0
lucy allwood ,34.0
lucy mulloy,68.0
lucy walker,74.5
ludovic du clary ,20.0
ludovica rampoldi,72.0
luigi falorni,81.0
luigi scattini ,61.0
luis alfaro,39.0
luis bunuel ,90.0
luis mandoki,66.0
luis valdez,65.0
luiso berdejo,45.0
luiso berdejo ,53.0
luiz carlos barreto,70.0
luiz eduardo soares ,33.0
lukas b. suter,63.0
lukas heller,47.0
lukas kendall,36.0
lukas moodysson,68.16666666666667
luke davies,41.5
luke davies ,57.0
luke dawson,34.0
luke greenfield,30.0
luke harding ,49.0
luke harvis,25.0
luke holwerda,32.0
luke meyer,32.0
luke moran,34.0
luke wilson,44.0
luoshan ma,25.0
lutz hachmeister,61.5
luuk frank van heerde ,37.0
lyn vaus,71.0
lynette singer,85.0
lynn barber ,85.0
lynn hershman-leeson,43.0
lynn nicholas ,77.0
lynn roth,47.0
lynn shelton,67.0
lynn siefert,60.0
lynn varley ,52.0
lynn vincent ,47.0
lynne ramsay,72.0
lynne ramsay ,78.0
lyudmila merdzhanska,58.0
m. blash,34.0
m. night shyamalan,46.54545454545455
m. raven metzner,34.0
m.j. bassett,48.0
m.s. nieson,61.0
m.t. ahern,18.0
ma shitu ,66.0
maarten kuit ,37.0
maaza mengiste,59.0
mabrouk el mechri ,64.0
mac gudgeon,62.5
mackinlay kantor ,92.0
madame de la fayette ,78.0
madeleine bourdouxhe ,82.0
madeleine olnek,52.5
madeline sunshine,33.0
madison clapp ,56.0
madison smartt bell ,45.0
madonna,31.5
mads brugger,67.0
mads brugger ,67.0
maeve binchy ,65.66666666666667
maggie carey,61.0
maggie greenwald,63.0
maggie peren,65.0
magnus martens,43.0
mahamat-saleh haroun,74.0
maimone attia,52.0
maira buhler,62.0
maiwenn,74.0
maja jul larsen,67.0
maja oman ,80.0
majid majidi,76.75
majid majidi ,74.0
makinov,44.0
malcolm bradbury,82.0
malcolm campbell,80.0
malcolm d. lee,55.333333333333336
malcolm johnson ,88.0
malcolm macrury,62.0
malcolm marmorstein,46.0
malcolm pullinger,71.0
malcolm spellman,38.0
malcolm x ,72.0
malgorzata szumowska,51.0
malia scotch marmo,52.0
malik bendjelloul,79.0
malika zouhali-worrall,70.5
mami sunada,75.0
mamoru hosoda,67.0
mamoru oshii,62.5
mamoru oshii ,59.0
mamoun el shinawi ,43.0
mamoun hassan,76.0
man keung chan,78.0
man of action ,74.0
man-ming tong,74.0
mani ratnam,66.5
manish pandey,79.0
manjushree thapa,59.0
manny perez,65.0
manoel de oliveira,75.0
manoel de oliveira ,80.5
manu diez,52.5
manuel martin cuenca,69.0
manuel puig ,80.0
manuel rivas,69.0
manuel tamayo y baus ,55.0
mara brock akil,54.0
mara leveritt ,42.0
marc abdelnour,78.0
marc basch,75.0
marc bauder,72.0
marc behm ,29.0
marc calixte,32.0
marc caro,69.5
marc cholodenko,66.0
marc cholodenko ,76.0
marc diraison ,66.0
marc f. adler,27.0
marc fienberg,35.0
marc forster,63.0
marc guggenheim,39.0
marc guggenheim ,39.0
marc h. simon,74.0
marc handler,61.0
marc handler ,71.5
marc hoeferlin,65.0
marc hoeferlin ,85.0
marc hyman,44.333333333333336
marc hyman ,67.0
marc j. francis,69.0
marc klein,48.333333333333336
marc lawrence,43.0
marc levin,35.5
marc levy ,47.0
marc meyers,61.0
marc moss,36.0
marc norman,62.0
marc perrier,35.0
marc posner,59.0
marc reid rubel,35.0
marc rocco,44.0
marc rosenberg,56.0
marc rosenbush,27.0
marc silverstein,46.0
marc small,52.0
marc smerling,57.0
marc syrigas ,57.0
marc tulin,63.0
marc weinstock,35.0
marcel camus,81.0
marcel pagnol ,54.666666666666664
marcel proust ,72.0
marcel rodriguez,39.5
marcel sarmiento,40.5
marcela fuentes-berain ,51.0
marcello danon ,72.0
marcelo birmajer,70.0
marcelo figueras,68.0
marcelo gomes,73.0
marcelo muller,55.0
marcelo pineyro,68.0
marcia romano,59.0
marcia romano ,72.5
marcia smith,79.0
marcia smith ,79.0
marcin latallo ,88.0
marco amenta,48.0
marco bellocchio,76.2
marco dutra ,64.0
marco ferreri,88.0
marco franzoso ,48.0
marco kreuzpaintner,51.0
marco mariolini ,57.0
marco valerio fusco ,59.0
marcos bernstein,80.0
marcos martinez ,39.0
marcus dunstan,30.5
marcus dunstan ,29.0
marcus gautesen,31.0
marcus hinchey,57.0
marcus luttrell ,60.0
marcus sakey ,42.0
marcus sauermann,49.0
marcus vetter,51.0
mardik martin,70.0
mardik martin ,88.0
marek lescak,64.0
marek posival,9.0
maren ade,71.0
margaret atwood ,55.0
margaret brown,79.0
margaret cho,62.333333333333336
margaret humphreys ,60.0
margaret laurence ,57.0
margaret mazzantini,46.5
margaret mazzantini ,46.5
margaret mitchell ,97.0
margaret nagle,65.0
margaret oberman,33.0
margaret stohl ,52.0
margarethe von trotta,62.0
margery sharp ,74.0
margret rey ,62.0
margret wittmer ,67.0
marguerite duras ,57.0
marguerite pigott ,72.0
maria altmann ,51.0
maria amparo escandon,68.0
maria bamford,46.0
maria belon,73.0
maria clara escobar,74.0
maria eugenia argomedo,41.0
maria florio,75.0
maria hervera,67.0
maria karlsson,75.0
maria maggenti,48.5
maria meira,63.0
maria ripoll ,34.0
maria von heland,29.0
maria w. arlamovsky ,67.0
mariana ricardo,80.0
mariana rondon,74.0
mariane pearl ,74.0
marianela maldonado ,66.0
marianna palka,54.0
marianne wibberley,42.625
marie amachoukeli-barsacq,69.0
marie arana,59.0
marie belloc lowndes ,17.0
marie brenner ,84.0
marie gautier ,28.0
marie n'diaye ,81.0
marie noelle,42.0
marie-emmanuelle hartness,79.0
marie-jose sanselme,54.75
marie-pierre huster ,51.0
marie-sabine roger ,59.0
marieke van der pol,60.0
marielle heller,87.0
mariette desert,75.0
mariko munro,30.0
marilyn goldin,46.5
marilyn levy,35.0
marilyn monroe ,51.0
marina de van,66.0
marina de van ,69.66666666666667
marina koreneva,65.0
marina zenovich,78.0
mario correa ,42.0
mario fratti ,49.0
mario puzo,71.33333333333333
mario puzo ,92.33333333333333
mario van peebles,75.0
marion bessay ,79.0
marion doussot,39.0
marion hansel,82.0
marion nelson,78.0
marion pollmann,83.0
marion vernoux,57.0
marius a. markevicius,69.0
marivaux ,58.0
marjane satrapi,69.0
marjane satrapi ,79.5
mark a. altman,15.0
mark a. patton,26.0
mark a.z. dippe ,34.0
mark achbar ,73.0
mark amin,47.0
mark andrew olsen,53.0
mark andrew olsen ,38.0
mark andrews ,60.0
mark andrus,43.75
mark andrus ,48.0
mark bailey,86.0
mark blackwell,34.5
mark boal,84.66666666666667
mark bomback,53.375
mark bomback ,43.0
mark bowden ,74.0
mark brandon read ,65.0
mark brian smith,60.0
mark brinker,32.0
mark brown,53.333333333333336
mark bruner,49.0
mark burton,64.2
