name,avgscore
le geng,45.0
le khanh,72.0
lea bridarolli,78.0
lea coco,36.5
lea draeger,80.0
lea drucker,64.33333333333333
lea seydoux,69.71428571428571
lea thompson,59.22222222222222
lea van acken,68.0
leagh conwell,61.0
leah alperin,51.0
leah ayres,29.0
leah sheppard,67.0
leandro firmino,79.0
leanne allison,48.0
leanne benjamin,89.0
lebron james,59.0
lee ambrozy,81.0
lee atwater,66.0
lee blackman,68.0
lee cormie,39.5
lee curreri,58.0
lee evans,54.0
lee fulkerson,57.0
lee grant,75.0
lee horsley,39.0
lee j. cobb,88.66666666666667
lee marvin,85.5
lee meriwether,34.0
lee pace,64.0
lee purcell,55.0
lee remick,62.0
lee richards,78.0
lee richardson,36.0
lee ross,54.0
lee scott,71.0
lee tergesen,46.0
lee van cleef,80.0
leeanne carlson,70.0
leee black childers,72.0
leehom wang,48.333333333333336
leelee sobieski,37.44444444444444
leem lubany,75.0
leeon jones,75.0
leeza gibbons,42.0
lei hao,66.5
lei huang,46.0
lei zhang,77.0
leia freitas,55.0
leib lensky,73.0
leif edlund,74.0
leif sylvester,78.0
leigh bowery,65.0
leigh lawson,65.0
leigh mccormack,85.0
leigh taylor-young,66.0
leigh whannell,51.666666666666664
leigh whitney,41.0
leighton cooley,32.0
leighton meester,39.8
leila bekhti,66.0
leila denio,34.0
leila gastil,69.0
leila hatami,85.0
leitha prather,71.0
lek,61.0
lekha washington,46.0
lela allums,44.0
lela rochon,37.0
leland orser,46.25
leland wilson,64.0
lelia wanick salgado,83.0
lembit ulfsak,73.0
lemmy,64.0
len maxwell,63.0
lena cardwell,51.0
lena dunham,71.0
lena endre,70.25
lena headey,46.333333333333336
lena khodorkovskaya,73.0
lena olin,39.4
lena paugam,74.0
lena stolze,68.0
lene maria christensen,74.0
leni lan crazybarby,36.0
leni tanzer,89.0
lenka vlasakova,67.0
lennie james,65.0
lennie loftin,62.5
lenny clarke,71.0
lenny kaye,66.0
lenny venito,18.0
lenore banks,83.0
leo antadze,67.0
leo bassi,60.0
leo burmester,62.0
leo diaz,68.0
leo fitzpatrick,52.0
leo gregory,41.0
leo lee,14.0
leo mckern,31.0
leo minaya,71.0
leo putt,48.0
leon,41.5
leon a. kersten,65.0
leon alan beiersdorf,80.0
leon burchill,54.0
leon lai,71.0
leon lucev,62.0
leon miguel,75.0
leon rippy,52.0
leon schwartzenberg,79.0
leon w. grant,68.0
leonard berney,85.0
leonard cohen,68.0
leonard nimoy,61.57142857142857
leonard roberts,63.0
leonardo alonso,77.0
leonardo brzezicki,35.0
leonardo cimino,40.0
leonardo defilippis,27.0
leonardo dicaprio,65.27272727272727
leonardo guerra,53.0
leonardo nam,45.0
leonardo ortizgris,77.0
leonardo sbaraglia,68.0
leong kooi eng,67.0
leonid citer,73.0
leonid mozgovoy,86.0
leonid yarmolnik,90.0
leonie benesch,82.0
leonor baldaque,61.0
leonor silveira,75.0
leonor varela,50.8
leonor watling,56.2
leonora lim-moore,73.0
leopoldo trieste,87.0
lerato mvelase,65.0
leroy 'nicky' barnes,65.0
leroy bach,66.0
leroy carhart,75.0
leroy jones,78.0
lesley ann warren,68.0
lesley manville,56.333333333333336
lesley sharp,84.0
lesley taplin,49.0
lesley-ann brandt,35.0
lesley-anne down,46.25
leslie ash,79.0
leslie barany,62.0
leslie bibb,38.6
leslie cheung,78.0
leslie mann,53.81818181818182
leslie nielsen,52.285714285714285
leslie orr,56.0
leslie phillips,82.0
leslie stefanson,40.0
leslie zemeckis,61.0
lester sullivan,68.0
leticia bredice,74.0
leticia dolera,58.0
levan uchaneishvili,49.0
levana finkelstein,71.0
levar burton,60.25
leven rambin,39.0
levente molnar,89.0
levi stubbs,81.0
levon helm,86.66666666666667
levy easterly,86.0
lew temple,14.0
lewis berg,69.0
lewis black,40.5
lewis mcgibbon,74.0
lex d. geddings,26.0
lexa doig,25.0
lexi ainsworth,54.0
lexi atkins,44.0
lexie sperduto,79.0
leyla haidarian,29.0
leymah gbowee,78.0
lhakpa tsamchoe,73.0
li gong,65.0
li sun,70.0
liam aiken,50.0
liam campora,58.0
liam cunningham,59.142857142857146
liam falconer,20.0
liam gillick,72.0
liam hemsworth,46.6
liam mcmahon,82.0
liam neeson,51.37931034482759
liam o'conghaile,78.0
liam payne,49.0
liam waite,20.0
liana liberato,40.0
liane balaban,65.5
liane singer,70.0
liang qi,77.0
libby woodbridge,66.0
libero de rienzo,76.0
liberto rabal,69.0
licia maglietta,68.0
lidiya liberman,81.0
liesel matthews,83.0
liev schreiber,52.46666666666667
lifan dong,63.0
lika babluani,72.0
lil woods,52.0
lila downs,70.0
lila salet,63.0
lili asvar,20.0
lili horvath,80.0
lili koshashvili,82.0
lili monori,61.0
lili popovich,73.0
lili taylor,63.81818181818182
lilia skala,58.5
liliana capurro,62.0
liliana cavani,49.0
liliane gillenwater,52.0
liliya shinkaryova,82.0
lillete dubey,76.5
lilli palmer,40.0
lillian adams,32.0
lillian carter,58.0
lillian gish,99.0
lillo brancato,67.5
lily atkinson,56.0
lily chow,57.0
lily collins,42.8
lily franky,73.0
lily hardy,61.0
lily james,60.0
lily lavina,69.0
lily pearl,78.0
lily rabe,61.5
lily tomlin,56.5
lima duarte,66.0
lima sahar,78.0
limary agosto,48.0
lin cui,70.0
lin shaye,48.333333333333336
lina bernardi,71.0
lina esco,33.0
lina gennari,92.0
lina leandersson,82.0
linal haft,56.0
lincoln kilpatrick,47.0
lincoln lewis,54.0
lincoln maazel,68.0
linda bassett,67.0
linda beech,67.0
linda cardellini,46.8
linda cristal,55.0
linda darling-hammond,60.0
linda emond,45.0
linda faillace,62.0
linda faye farkas,83.0
linda fiorentino,60.75
linda gonzalez,59.0
linda hamilton,57.0
linda harrison,46.0
linda hunt,60.333333333333336
linda kozlowski,45.25
linda larkin,86.0
linda lee bukowski,77.0
linda manz,93.0
linda pugach,69.0
linda warren,47.0
linda williams stay,55.0
linda zilliacus,61.0
linden ashby,58.0
lindley joyner,39.0
lindsay beamish,59.5
lindsay burdge,57.0
lindsay crouse,61.666666666666664
lindsay duncan,65.33333333333333
lindsay karamoh,85.0
lindsay lohan,41.8
lindsay pulsipher,39.0
lindsay wagner,60.5
lindsay younce,27.0
lindsey andersen,72.0
lindsey coulson,64.0
lindsey tjian,62.0
lindy booth,39.0
line kruse,54.0
line renaud,81.0
ling-ling hsieh,14.0
linh dan pham,63.0
linna carter,45.0
linnea cart-lamy,74.0
lino ventura,91.5
linus roache,53.0
linus torvalds,46.0
linzey cocker,51.5
lionel abelanski,62.0
lionel barrymore,89.0
lionel calniquer,47.0
lionel stander,62.0
lior ashkenazi,71.8
lior liebling,68.0
lior miller,61.0
lior raz,68.0
liping lu,75.0
liron levo,66.0
lisa adam,55.0
lisa allen,65.0
lisa altomare,82.0
lisa anderson,73.0
lisa ann walter,47.0
lisa arturo,31.0
lisa banes,12.0
lisa barbuscia,21.0
lisa berry,55.0
lisa blount,50.0
lisa bonet,55.5
lisa boyle,41.0
lisa cunningham,34.0
lisa curtis,31.0
lisa eichhorn,86.0
lisa eilbacher,38.0
lisa favero,74.0
lisa fithian,70.0
lisa flanagan,42.0
lisa griffiths,56.0
lisa haas,63.0
lisa hannigan,85.0
lisa harrow,61.0
lisa henni,75.0
lisa houle,53.5
lisa jane persky,45.0
lisa joyce,67.0
lisa kudrow,46.0
lisa lindgren,84.0
lisa long,60.5
lisa lu,84.0
lisa marie bronson,74.0
lisa mcgowan,65.0
lisa mckinlay,69.0
lisa owen,69.0
lisa perry,45.0
lisa ray,35.0
lisa renee pitts,90.0
lisa ristorucci,31.0
lisa schwartz,1.0
lisa simone kelly,75.0
lisa spoonauer,70.0
lisa thoreson,60.0
lisa valens,55.0
lisa vischer,58.0
lisa werlinder,68.0
lisa zane,63.0
lisagay hamilton,64.0
lisanne falk,70.5
lisaraye mccoy,29.0
lise bellynck,54.0
lise lametrie,69.0
lise roy,67.0
little richard,82.0
liv corfixen,50.0
liv lemoyne,87.0
liv tyler,56.25
liv ullmann,71.0
livia giuggioli,46.0
liya tong,60.0
liz coke,36.0
liz holtan,37.0
liz phair,51.0
liza colon-zayas,79.0
liza minnelli,70.33333333333333
lizhen ma,81.0
lizzie brochere,30.0
lizzie curry martinez,55.0
lizzy caplan,55.75
lizzy mohl,85.0
ljubica jovic,64.0
ll cool j,41.714285714285715
lloyd adams,50.5
lloyd avery ii,76.0
lloyd bridges,64.2
lloyd constantine,68.0
lloyd hollar,63.0
lloyd kaufman,24.0
lloyd owen,24.0
lluis homar,78.5
lluis serrat,80.0
llum barrera,64.0
loai nofi,39.0
lochlyn munro,28.5
lodovico antinori,67.0
loes luca,41.0
logan bartholomew,19.0
logan huffman,34.0
logan lerman,54.857142857142854
logan marshall-green,44.333333333333336
logan south,62.0
loic peckels,40.0
lois chiles,66.0
lois lawn,70.0
lois smith,61.0
lola cola,78.0
lola creton,76.33333333333333
lola duenas,71.5
lola gaos,93.0
lola kirke,52.0
lola naymark,69.5
loles leon,55.0
lolita davidovich,59.75
lolo navarro,85.0
lombardo boyar,53.333333333333336
lona johnson,74.0
london clark,22.0
lonette mckee,60.0
long nguyen,70.0
loni anderson,67.0
lonnie david franklin jr.,85.0
loon,41.0
lorant deutsch,67.0
lord t. byron,70.0
loredana simioli,76.0
lorelei fuller,12.0
lorelei linklater,91.0
lorella cravotta,69.0
loren bass,83.0
loren dean,54.5
loren taylor,55.0
lorene scafaria,65.0
lorenza izzo,34.0
loretta devine,47.5
lori bodi,52.0
lori cardille,60.0
lori hallier,46.0
lori heuring,14.0
lori johnston,67.0
lori martin,76.0
lori petty,63.0
lori reese,60.0
lori singer,42.0
lori yohe,40.0
lorna pruce,79.0
lorna raver,83.0
lorraine ashbourne,60.0
lorraine barrett,80.0
lorraine bracco,54.333333333333336
lorraine gary,47.0
lorraine pilkington,53.0
lorraine stanley,60.0
lorrie bennett,89.0
lory cahn,79.0
lotfi chakri,57.0
lothaire bluteau,74.0
lotte lenya,85.0
lotte verbeek,71.0
lottie steer,77.0
lou adler,83.0
lou antonio,91.0
lou castel,68.0
lou de laage,78.0
lou diamond phillips,44.75
lou engle,62.0
lou ferrigno,61.0
lou hirsch,36.0
lou jacobi,66.0
lou reed,54.0
lou romano,96.0
lou roy-lecollinet,87.0
lou taylor pucci,58.42857142857143
louann brizendine,68.0
louca tassone,64.0
louie,43.0
louie leonardo,45.0
louie psihoyos,79.5
louie rankin,36.0
louis armstrong,76.0
louis black,64.0
louis c.k.,58.0
louis calhern,77.0
louis cancelmi,58.0
louis dussol,41.0
louis eppolito,52.0
louis garrel,60.285714285714285
louis gossett jr.,38.0
louis herthum,63.0
louis jourdan,56.5
louis jouvet,89.0
louis koo,65.5
louis negin,73.5
louis-do de lencquesaing,63.0
louis-ronan choisy,61.0
louisa colpeyn,88.0
louisa krause,66.75
louise blachere,65.0
louise bourgoin,51.0
louise canady,75.0
louise dueno,67.0
louise fletcher,41.333333333333336
louise fokkens,68.0
louise griffiths,57.0
louise grinberg,61.0
louise harris,66.0
louise lasser,41.8
louise lemoine torres,90.0
louise lombard,54.0
louise monot,45.0
louise portal,73.0
louw verwey,73.0
love hazzard,85.0
lowell landes,86.0
lu huang,60.0
luanna belmon,83.0
lubna azabal,69.33333333333333
luc leclerc du sablon,74.0
luc palun,80.0
luc senay,79.0
luc simon,74.0
luca zingaretti,56.0
lucas black,51.166666666666664
lucas crespi,49.0
lucas grabeel,57.0
lucas gregory,19.0
lucas hedges,42.0
lucas mchugh carroll,66.0
lucas papaelias,82.0
lucas pittaway,66.0
lucas till,34.666666666666664
luce rains,64.0
luchs,67.0
lucia rijker,70.0
lucia romano,71.0
lucia siposova,43.0
luciana paluzzi,64.0
luciana pedraza,51.0
luciano acuna jr.,57.0
luciano federico,54.0
luciano szafir,46.0
lucie aron,68.0
lucien dale,56.0
lucien jean-baptiste,55.0
lucille ball,68.0
lucille bliss,64.0
lucinda dickey,54.0
lucinda jenney,50.0
luck mervil,73.0
lucky lehrer,69.0
lucy,80.0
lucy boynton,34.0
lucy davis,76.0
lucy decoutere,38.0
lucy devito,58.0
lucy fleming,58.0
lucy fry,31.0
lucy gordon,58.0
lucy griffiths,31.0
lucy gutteridge,68.0
lucy hale,52.0
lucy lawless,70.0
lucy liu,47.3
lucy owen,76.0
lucy punch,52.0
lucy russell,66.0
lucy siegle,46.0
lucy tulugarjuk,91.0
lucy walters,72.0
ludacris,52.5
ludivine sagnier,62.666666666666664
ludmila mikael,66.0
ludovic berthillot,80.0
ludovico succio,74.0
luenell,89.0
luigi diberti,42.0
luigi lo cascio,79.0
luing andrews,71.0
luis alberti,60.0
luis cardenas,59.0
luis cruz,36.0
luis de icaza,54.0
luis fernando pena,59.0
luis gnecco,81.0
luis guzman,55.77777777777778
luis henriquez,91.0
luis mateo,63.0
luis miguel cintra,75.0
luis rosales,39.0
luis saguar,60.0
luis serra,74.0
luis tosar,61.0
luis varela,68.0
luisa williams,61.0
luiz carlos vasconcelos,70.0
luiza mariani,45.0
lukas haas,51.125
lukas miko,71.0
lukas schwarz,81.0
lukasz simlat,52.0
luke aikman,55.0
luke beavers,71.0
luke benward,56.0
luke bracey,33.5
luke edwards,46.0
luke evans,36.666666666666664
luke ford,71.5
luke ganalon,65.0
luke goss,35.5
luke grimes,42.0
luke kirby,48.666666666666664
luke kleintank,34.5
luke mably,47.0
luke mitchell,35.0
luke moran,34.0
luke newberry,49.0
luke rudowski,32.0
luke treadaway,49.5
luke wilson,54.294117647058826
lulu pecorari,62.0
lumi cavazos,86.0
luminita gheorghiu,72.0
lun-mei kwei,64.33333333333333
luna maya,51.0
lung ti,74.0
luoyong wang,47.0
lupe ontiveros,71.0
luther the jet,57.0
lutuf nouasser,71.0
lutz halbhubner,51.0
lyanna tumaneng,31.0
lydia hyslop,69.0
lydia wilson,55.0
lydie barbara,69.0
lyle alzado,80.0
lyle kanouse,45.0
lyle lovett,72.5
lyman ward,92.0
lyn vaus,45.0
lynda carter,70.0
lynda steadman,76.0
lyndon byers,61.0
lyndsy fonseca,47.0
lynette curran,73.0
lynette narkle,67.0
lynn adrianna,90.0
lynn chen,55.0
lynn collins,58.666666666666664
lynn dell,66.0
lynn ferguson,88.0
lynn hershman-leeson,70.0
lynn hung,63.0
lynn mabry,89.0
lynn parker,71.0
lynn redgrave,59.625
lynn shelton,74.0
lynn whitfield,61.5
lynn-holly johnson,54.0
lynne compton,46.0
lynne thigpen,45.0
lynsey taylor mackay,78.0
lysette anthony,45.0
lyubov agapova,82.0
m. emmet walsh,53.6
m. ward,69.0
m.c. gainey,59.5
m.l. piyapas bhirombhakdi,58.0
m.y. basrun,92.0
maarten stevenson,61.0
maaya sakamoto,50.0
mabel adams,48.0
mabel king,61.0
mabel rivera,76.33333333333333
mable carmichael,73.0
mac,43.0
mac davis,80.0
mac mcdonald,47.0
macaulay culkin,53.6
macha grenon,51.5
machiko ono,73.0
machine gun kelly,73.0
maciej stuhr,62.0
macka foley,37.0
mackenzie astin,51.0
mackenzie brooke smith,56.0
mackenzie davis,60.0
mackenzie firgens,57.0
mackenzie foy,74.0
mackenzie mowat,19.0
maclean stewart,41.0
macon blair,77.0
macy gray,33.0
madchen amick,33.0
maddi black,17.0
madeleine albright,42.5
madeleine blaustein,28.0
madeleine budd,67.0
madeleine daly,60.0
madeleine greaves,71.0
madeleine martin,36.5
madeleine potter,59.5
madeleine stack,44.0
madeleine stowe,57.666666666666664
madeleine worrall,77.0
madeline carroll,39.666666666666664
madeline kahn,46.25
madeline zima,31.0
madelyn deutch,37.0
madhavan,68.5
madhur jaffrey,59.0
madhur mittal,56.0
madi diaz-svalgard,67.0
madi ekhtiar-dini,78.0
madison cook,75.0
madison davenport,45.0
madison eginton,68.0
madison pettis,44.0
madison wolfe,22.0
madolyn smith osborne,61.0
madonna,45.2
mads brugger,67.0
mads mikkelsen,61.84615384615385
mads ousdal,43.0
mae whitman,46.75
maestro harrell,31.0
maeve jinkings,73.0
maeve quinlan,43.0
magali pinglaut,63.0
magaly solier,64.5
magda szubanski,59.0
magdalena flores,76.0
magdalena mielcarz,67.0
magdy ashour,84.0
maggie baird,60.0
maggie cheung,77.33333333333333
maggie grace,40.166666666666664
maggie gyllenhaal,57.9
maggie hatcher,69.0
maggie mcomie,75.0
maggie q,49.333333333333336
maggie riley,57.0
maggie smith,59.63636363636363
maggie wagner,72.0
magi azarzar,75.0
magne-havard brekke,80.0
magnus borjeson,72.0
maha chehlaoui,62.0
mahaj seeger,74.0
maharaja,73.0
mahbobeh khalili,76.0
mahesh manjrekar,41.0
mahira kakkar,45.0
mahito tsujimura,86.0
mahmood pakniat,75.0
mahmoud asfa,72.0
mahmoud behraznia,76.0
mahmoud hamid ali,60.0
mahmud shalaby,58.0
mahnoor baloch,59.0
mahtab nasirpour,64.0
mai thi kim,77.0
maia brewton,45.0
maia morgenstern,47.0
maia sethna,71.0
maiara walsh,21.0
maiarim kaiabi,46.0
maibritt saerens,60.0
maika monroe,76.0
maile flanagan,50.0
mailes kanapi,81.0
maimouna helene diarra,86.0
maisa abd elhadi,74.0
maitresse madeline,67.0
maiwenn,42.0
maja ostaszewska,66.5
majandra delfino,55.0
majken algren nielsen,79.0
maka kotto,78.0
maki sakai,67.0
makiko esumi,84.5
mako,50.75
makoto togashi,56.0
makram khoury,55.0
maksim emelyanov,37.0
malachi pearson,49.0
malcolm barrett,34.0
malcolm david kelley,62.0
malcolm gets,30.0
malcolm mcdowell,57.7
malcolm stumpf,52.0
malek jahan khazai,76.0
malerie boone,57.0
malik yoba,57.0
malik zidi,70.33333333333333
malin akerman,43.666666666666664
malin bjørhovde,70.0
malin crepin,84.0
mallory moye,51.0
malonn levana,74.0
malou airaudo,83.0
mame ndoumbe,81.0
mami koyama,55.0
mamie gummer,37.666666666666664
mamie till,80.0
mamoudu turay kamara,56.0
mamusu kallon,56.0
man-sik jeong,73.0
man-tat ng,68.0
manal khader,74.0
manami konishi,66.0
mandela van peebles,48.0
mandy allen,62.0
mandy gonzalez,40.0
mandy hughes,63.0
mandy matthews,76.0
mandy moore,40.888888888888886
mandy patinkin,60.333333333333336
manfred ellinger,68.0
mania akbari,86.0
manie malone,65.0
manik,78.0
manish acharya,93.0
manish dayal,55.0
manjinder virk,88.0
manner washington,59.0
manny perez,49.5
manoel sebastiao alves filho,32.0
manoj bajpayee,89.0
manolo cardona,52.666666666666664
mansai nomura,53.0
mansaku fuwa,69.0
manu bennett,84.0
manu dibango,76.0
manu intiraymi,20.0
manuel busquets,73.0
manuel cabral,71.0
manuel legris,68.0
manuel lozano,69.0
manuel taglang,29.0
manuel tallafe,70.0
manuela martelli,61.0
manuela velasco,53.0
manuela velles,49.0
mao daichi,57.0
mara,61.0
mara wilson,72.0
marc 7,77.0
marc a. hermann,52.0
marc almond,65.0
marc anthony,59.666666666666664
marc bischoff,83.0
marc blucas,32.0
marc carter,52.0
marc de jonge,36.0
marc dreier,65.0
marc duerr,60.0
marc duret,56.0
marc ghannoum,66.0
marc hayashi,85.0
marc ian barasch,38.0
marc labreche,63.0
marc lavoine,68.0
marc mcclure,32.0
marc mckerrow,74.0
marc menchaca,59.0
marc michel,79.5
marc palmieri,67.0
marc pitman,56.0
marc robinson,77.0
marc singer,46.5
marc warren,55.0
marc-andre grondin,65.33333333333333
marcel camus,81.0
marcel dalio,84.0
marcel hensema,59.0
marcel hillaire,67.0
marcel iures,43.0
marcel saba,60.0
marcelia cartaxo,59.0
marcell nagy,87.0
marcell rosenblatt,45.0
marcella plunkett,64.0
marcello airoldi,44.0
marcello conte,52.0
marcello mastroianni,48.0
marcello mazzarella,48.0
marcelo alonso,73.0
marcelo games,56.0
marcelo gomes,73.0
marci bowers,67.0
marcia cross,63.0
marcia debonis,50.0
marcia gay harden,47.94117647058823
marcia jean kurtz,70.0
marcia strassman,63.0
marco antonio aguirre,77.0
marco cochrane,55.0
marco confortola,63.0
marco deseriis,68.0
marco leonardi,68.0
marco poulin,76.0
marco rodriguez,76.0
marcos bassi,63.0
marcos hernandez,56.0
marcos mundstock,78.0
marcus boij,72.0
marcus carl franklin,36.0
marcus gilbert,57.0
marcus monroe,40.0
marcus nyoni,84.0
marcus patrick,45.0
marcus powell,32.0
marcus thomas,21.0
mare winningham,73.33333333333333
maren shapero,56.0
marg helgenberger,42.5
margaret atwood,55.0
margaret avery,62.0
margaret cho,62.333333333333336
margaret colin,57.333333333333336
margaret langrick,42.0
margaret tom,78.0
margaret whitton,52.5
margarete tiesel,65.0
margarita isabel,60.5
margarita levieva,49.5
margaux hemingway,59.0
marge champion,70.0
margherita buy,67.0
margie phelps,53.0
margo martindale,55.5
margo stilley,43.0
margot kidder,50.0
margot leicester,64.0
margot robbie,66.33333333333333
margret akadottir,36.0
margret vilhjalmsdottir,65.0
marguerite derrida,73.0
marguerite mcneil,71.0
marguerite moreau,47.75
mari,63.0
mari natsuki,96.0
mari-ange ramirez,72.0
maria adelaida mendez bonet,68.0
maria alche,75.0
maria alfonsa rosso,69.0
maria altmann,77.0
maria aparecida,83.0
maria bamford,48.5
maria barranco,85.0
maria bello,51.7
maria bonnevie,60.0
maria cali,75.0
maria carmen,57.0
maria chen,34.0
maria cina,38.0
maria conchita alonso,45.2
maria de medeiros,73.5
maria del mar,32.0
maria dizzia,60.333333333333336
maria doyle kennedy,63.5
maria galiana,75.0
maria geelbooi,22.0
maria heiskanen,68.5
maria hofstatter,63.5
maria jarvenhelmi,57.0
maria joao bastos,82.0
maria kraakman,36.0
maria laird,71.0
maria luisa mendonca,45.0
maria marull,77.0
maria mason,35.0
maria mauban,100.0
maria menezes,61.0
maria menounos,24.0
maria mercedes villagra,80.0
maria michi,77.0
maria monti,77.0
maria onetto,81.0
maria pankratz,79.0
maria pia casilio,92.0
maria pitarresi,78.0
maria pitillo,32.0
maria popistasu,81.0
maria porter,68.0
maria pujalte,51.0
maria roman,60.0
maria rueff,80.0
maria salvino dos santos,78.0
maria schneider,83.5
maria schrader,61.5
maria simon,68.0
maria thayer,50.0
maria valverde,55.333333333333336
maria villar,73.5
mariah bonner,58.0
mariah carey,45.0
mariam bokeria,72.0
mariam parris,65.0
mariama balde,81.0
mariame n'diaye,56.0
marian farias gomez,66.0
marian goodell,55.0
marian labuda,72.0
marian seldes,56.0
mariana cordero,64.0
mariana loyola,82.0
mariann mayberry,59.0
marianna hill,69.0
marianna palka,44.5
marianne denicourt,66.0
marianne faithfull,55.0
marianne hagan,10.0
marianne jean-baptiste,31.0
marianne sagebrecht,75.0
maribel verdu,81.5
maricel alvarez,58.0
marie allan,54.0
marie avgeropoulos,45.0
marie bos,72.0
marie brassard,76.0
marie bunel,71.0
marie desgranges,82.0
marie gillain,67.0
marie leuenberger,67.0
marie luneau,19.0
marie matheron,68.0
marie matiko,30.0
marie moute,71.0
marie mullen,53.0
marie park,32.0
marie pillet,67.0
marie riviere,81.0
marie trintignant,54.0
marie verdi,54.0
marie-christine adam,72.0
marie-eve beauregard,82.0
marie-josee croze,69.4
marie-laure dougnac,66.0
marie-lou sellem,68.0
marieh delfino,55.0
marieke oudejans,69.0
mariel hemingway,83.0
mariela diaz,63.0
mariella valentini,44.0
marieta orozco,59.0
marieta severo,45.0
marietou toure,85.0
marife necesito,51.0
marija skaricic,64.0
marilia pera,80.0
marilou berry,79.0
marilou lopes-benites,73.0
marilu henner,60.0
marilyn beck,78.0
marilyn burns,75.0
marilyn eastman,87.0
marilyn ghigliotti,70.0
marilyn levine,79.0
marilyn monroe,97.0
marilyn neimark,79.0
marilyn sokol,46.0
marilyne canto,64.0
marimar vega,43.0
marin ireland,60.8
marina abramovic,74.0
marina cacciotti,75.0
marina de van,68.0
marina fois,60.75
marina gatell,41.0
marina golbahari,83.0
marina hands,75.0
marina khodorkovskaya,73.0
marina silva,59.0
marina vlady,79.0
marine buton,50.0
marine delterme,36.0
marine griset,66.0
marinela dekic,72.0
mario andretti,61.0
mario arellano,65.0
mario brega,74.0
mario de beni arrigoni,63.0
mario gas,36.0
mario ivan martinez,86.0
mario machado,42.0
mario pisu,81.0
mario pupella,48.0
mario theis,69.0
mario van peebles,46.2
mario zuniga benavides,63.0
marion bailey,94.0
marion cotillard,62.3
marion dougherty,70.0
marion mitterhammer,58.0
marion o'dwyer,55.0
marion ross,53.0
marisa borini,41.0
marisa coughlan,33.666666666666664
marisa gold,59.0
marisa paredes,72.2
marisa tomei,56.10526315789474
marisela puicon,61.0
marisha triantafyllidou,62.0
marisol nichols,58.0
marit pia jacobsen,70.0
marita breuer,70.0
marius kolbenstvedt,83.0
marius weyers,70.5
mariya alyokhina,72.0
mariya kuznetsova,80.0
mariya mironova,49.0
mariya poroshina,58.5
mariya smolnikova,49.0
marjorie cottreel,74.0
marjorie yates,85.0
mark 'gator' rogowski,69.0
mark a. gilger,85.0
mark a. landis,68.0
mark acheson,37.0
mark addy,41.25
mark albrecht,82.0
mark aldrich,30.0
mark alpiger,83.0
mark aspinall,41.0
mark ballas,32.0
mark barrett,29.0
mark benton,76.0
mark bittner,73.0
mark blum,71.0
mark boone junior,52.0
mark borchardt,84.0
mark bringelson,42.0
mark burnham,25.0
mark catuogno,52.0
mark collie,33.0
mark crispin miller,49.0
mark dacascos,45.0
mark danvers,28.0
mark deakins,83.0
mark decarlo,65.0
mark donovan,67.0
mark duplass,63.857142857142854
mark elderkin,23.0
mark feuerstein,32.5
mark flanagan,77.0
mark fredrichs,68.0
mark gatiss,69.0
mark gibson,53.0
mark hamill,77.0
mark hapka,45.0
mark harmon,43.75
mark harris,65.0
mark herlehy,78.0
mark herrier,39.0
mark hogancamp,83.0
mark holton,47.0
mark hyman,71.0
mark ivanir,62.0
mark janis,62.0
mark joy,66.0
mark kassen,54.0
mark kelley,65.0
mark lampert,62.0
mark lee,65.0
mark letheren,64.0
mark levine,59.0
mark lewis jones,41.0
mark lynas,54.0
mark margolis,68.0
mark mcafee,62.0
mark mckinney,55.5
mark metcalf,60.5
mark moses,24.0
mark mothersbaugh,72.0
mark o'neal,48.0
mark patton,41.0
mark payne,70.0
mark pellegrino,23.0
mark perry,66.0
mark polish,71.0
mark rendall,69.0
mark rolston,30.0
mark ruffalo,61.391304347826086
mark ryder,62.0
mark rylance,58.333333333333336
mark salzman,68.0
mark simmons,83.0
mark simpson,52.0
mark steger,42.5
mark strong,51.166666666666664
mark w. bennett,77.0
mark wahlberg,54.57142857142857
mark walton,67.0
mark watson,43.0
mark webber,50.416666666666664
mark williams,39.0
mark wingett,75.0
mark woodbury,55.0
mark-paul gosselaar,27.0
marketa irglova,76.5
markku peltola,84.0
marko kovacevic,61.0
markus redmond,26.0
markus schleinzer,65.0
markus waldow,43.0
marla sokoloff,28.333333333333332
marla sucharetza,58.0
marlen kruse,77.0
marlene dietrich,74.0
marlene forte,20.0
marlene jobert,92.0
marlene longange,65.0
marlene willoughby,71.0
marley shelton,39.666666666666664
marleyda soto,74.0
marlon brando,79.7
marlon hill,61.0
marlon morton,67.0
marlon wayans,39.0
marny eng,49.0
maroussia dubreuil,54.0
marpessa dawn,81.0
marques brown,55.0
marques houston,37.0
marquise balenciaga,65.0
mars callahan,14.0
marsha dietlein,62.0
marsha hunt,71.0
marsha mason,53.0
marsha thomason,29.666666666666668
marshall allman,48.0
marshall bell,65.5
marshall efron,72.0
marshall manesh,29.0
marshall mathers,77.0
marta dusseldorp,79.0
marta etura,63.5
marta gastini,25.0
martha claudia moreno,65.0
martha espinoza,67.0
martha higareda,34.5
martha nussbaum,64.0
martha plimpton,75.0
martha velez,61.0
martha wainwright,68.0
martha west,51.0
marthe keller,55.5
martin armstrong,51.0
martin arrowsmith,65.0
martin balsam,64.66666666666667
martin bandzak,52.0
martin brambach,78.0
martin campetta,42.0
martin clunes,62.0
martin compston,76.25
martin donovan,56.54545454545455
